codigo;digito;nombre_establecimiento;codigo_region;nombre_region;codigo_comuna;nombre_comuna;dependencia1;dependencia2;grupo;cod_rural_rbd;prom_lect2m_rbd;prom_mate2m_rbd;cod_est;docente_aula;horas_aula;docente_utp;horas_utp;docente_inspector;horas_inspector;docente_orientacion;horas_orientacion;docentes_total;horas_total;promedio_asistencia;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_TOTAL;N_PRIO;N_PRIO_BEN;N_PREF;N_PREF_BEN;N_BEN;PAGO_MATRICULA;PAGO_MENSUAL;LATITUD;LONGITUD;PORC_VIV;PERSONAS;VP;VIV_CASAS;VIV_DEPTO;VIV_MEDIAGUA;AREAS_VERDES;ESTAB_DEPORTIVOS;ESTAB_CARABINEROS;CANTIDAD_PARADEROS;TOTAL_ESTAB_SALUD;VIV_CONVENTILLO;UNIVERSIDADES;TOTAL_EST_EDUC;SECTOR_RM;AREA_VERDE_PERSONA;ESTAB_SALUD_PERSONA;DEPORTE_PERSONA;PERSONAS_VP;Min_Dist_Metro;Mean_Dist_Metro;HH_D_A;HH_D_UTP;HH_D_IG;HH_D_OR;HH_D_TOT;PROM_MATE;cluster
31052;2;COLEGIO VILLA EL SOL;13;METROPOLITANA DE SANTIAGO;13603;ISLA DE MAIPO;3;2;3;1;229;256;31052-2;20;704;0;0;1;44;0;0;23;836;91,45072464;272;298;570;169;0;214;0;0;GRATUITO;$25.001 A $50.000;-33,752037;-70,901665;90,8391;28901;9194;8524;468;126;205848,8713;32;0;0;3;11;0;24;Otra;7,122551858;0,000103803;0,001107228;3,143463128;28157,48896;40377,99853;35,2;;44;;36,34782609;256;Grupo 2
31064;6;COLEGIO ALBORADA DE LAMPA;13;METROPOLITANA DE SANTIAGO;13302;LAMPA;3;2;1;1;200;196;31064-6;14;515;0;0;2;88;0;0;18;691;72,2830495;226;185;411;245;245;59;59;304;GRATUITO;GRATUITO;-33,285637;-70,88729;98,4106;9760;3033;2997;1;13;44678,23977;9;0;0;1;6;0;8;Otra;4,577688501;0,000102459;0,000922131;3,217936037;17252,12251;30642,1918;36,78571429;;44;;38,38888889;196;Grupo 2
31065;4;LICEO TECNOLOGICO BICENTENARIO ENRIQUE KIRBERG BALTIANSK;13;METROPOLITANA DE SANTIAGO;13119;MAIPU;1;1;3;1;255;244;31065-4;31;1218;0;0;2;88;1;44;39;1570;84,95256862;343;441;784;309;309;347;347;656;GRATUITO;GRATUITO;-33,528244;-70,79683;99,7108;81107;24479;18104;6256;47;274017,9196;37;1;118;3;33;0;29;Zona Poniente;3,378474357;3,70E-05;0,000456188;3,313329793;5928,90231;17136,84696;39,29032258;;44;44;40,25641026;244;Grupo 2
31066;2;COLEGIO LOS ROBLES DE LOS LIBERTADORES;13;METROPOLITANA DE SANTIAGO;13602;EL MONTE;3;2;1;1;260;243;31066-2;25;911;2;86;1;44;0;0;35;1286;85;269;278;547;360;360;138;138;498;GRATUITO;GRATUITO;-33,68418;-71,00134;100;7749;2263;1865;368;21;58967,35982;7;0;0;0;4;0;5;Otra;7,609673483;0;0,000903342;3,424215643;31626,19604;41745,65734;36,44;43;44;;36,74285714;243;Grupo 2
31068;9;COLEGIO TERRA MONTE;13;METROPOLITANA DE SANTIAGO;13301;COLINA;3;2;2;1;229;231;31068-9;17;670;1;35;0;0;0;0;24;891;89,48790323;252;245;497;348;348;110;110;458;GRATUITO;GRATUITO;-33,181248;-70,67111;99,3927;23206;6871;6807;6;33;129557,9263;9;0;0;1;18;0;8;Zona Norte;5,582949509;4,31E-05;0,000387831;3,377383205;20574,26087;31934,62729;39,41176471;35;;;37,125;231;Grupo 2
31071;9;LICEO BICENT. PROV.STA. TERESA DE LOS ANDES;13;METROPOLITANA DE SANTIAGO;13301;COLINA;1;1;3;2;273;300;31071-9;34;1411;0;0;1;44;1;44;40;1675;90,2246442;476;567;1043;459;459;342;342;801;GRATUITO;GRATUITO;-33,247982;-70,67071;88,214;17250;4865;4828;27;4;264590,8909;2;2;0;2;1;0;4;Zona Norte;15,33860237;0,000115942;0,000115942;3,545734841;13200,95366;24637,37859;41,5;;44;44;41,875;300;Grupo 3
31074;3;LICEO BICENTENARIO DE NIÑAS DE MAIPU;13;METROPOLITANA DE SANTIAGO;13119;MAIPU;1;1;3;1;280;288;31074-3;36;1452;0;0;1;44;1;44;45;1848;94,10476113;6;853;859;265;265;371;371;636;GRATUITO;GRATUITO;-33,491425;-70,78401;99,7565;13113;4096;3558;494;32;169018,597;9;0;8;0;5;0;8;Zona Poniente;12,88939198;0;0,000686342;3,201416016;2924,046003;14762,37968;40,33333333;;44;44;41,06666667;288;Grupo 1
31078;6;LICEO BICENTENARIO SAN PEDRO DE PUENTE ALTO;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;1;1;3;1;275;301;31078-6;33;1289;0;0;2;88;0;0;39;1514;81,20619777;255;275;530;184;184;216;216;400;GRATUITO;GRATUITO;-33,6267;-70,577286;100;340;93;93;0;0;2688,633962;0;0;0;0;0;0;0;Zona Sur;7,907746946;0;0;3,655913978;1927,952264;19266,83106;39,06060606;;44;;38,82051282;301;Grupo 1
31080;8;COLEGIO RENACER TP;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;1;1;232;232;31080-8;26;569;0;0;1;15;0;0;31;704;84,93399289;138;144;282;175;175;85;85;260;GRATUITO;GRATUITO;-33,62499;-70,580246;100;1572;471;465;1;4;0;5;0;5;0;1;0;9;Zona Sur;0;0;0,003180662;3,337579618;1783,700664;19011,80148;21,88461538;;15;;22,70967742;232;Grupo 2
31083;2;LICEO PAULA JARAQUEMADA DE QUILICURA;13;METROPOLITANA DE SANTIAGO;13125;QUILICURA;3;2;3;1;269;276;31083-2;19;625;1;44;0;0;0;0;21;699;93,53763441;208;275;483;174;174;196;196;370;GRATUITO;GRATUITO;-33,36855;-70,7349;100;3446;1092;801;172;12;8148,838274;8;0;8;2;86;0;14;Zona Norte;2,364723817;0,000580383;0,002321532;3,155677656;697,308812;14491,88625;32,89473684;44;;;33,28571429;276;Grupo 2
31153;7;INSTITUTO CUMBRES DE CONDORES PONIENTE;13;METROPOLITANA DE SANTIAGO;13128;RENCA;1;1;1;1;198;210;31153-7;46;1899;0;0;2;88;1;44;54;2251;85,23993385;266;361;627;389;389;183;183;572;GRATUITO;GRATUITO;-33,3978;-70,74297;99,247;16050;4744;4181;554;3;45789,51373;1;1;22;2;0;0;6;Zona Poniente;2,852929204;0,000124611;6,23E-05;3,383220911;3843,111472;13049,59587;41,2826087;;44;44;41,68518519;210;Grupo 2
31161;8;COLEGIO LOS PENSAMIENTOS;13;METROPOLITANA DE SANTIAGO;13111;LA GRANJA;3;2;2;1;247;246;31161-8;42;1762;0;0;0;0;0;0;62;2642;79,7424052;638;623;1261;755;755;391;391;1146;GRATUITO;GRATUITO;-33,55712;-70,61982;100;16707;4878;4850;6;9;40453,98212;8;1;27;0;4;0;10;Zona Sur;2,421379189;0;0,000478841;3,42496925;1837,910079;11689,58809;41,95238095;;;;42,61290323;246;Grupo 3
31175;8;BICENTENARIO COLLEGE;13;METROPOLITANA DE SANTIAGO;13110;LA FLORIDA;3;2;3;1;236;224;31175-8;31;1050;0;0;0;0;0;0;36;1218;94,28571429;258;156;414;167;167;127;127;294;GRATUITO;GRATUITO;-33,539696;-70,57919;100;8046;2803;2350;409;10;3837,245611;12;1;41;0;10;0;18;Zona Sur;0,476913449;0;0,001491424;2,870495897;1166,507635;11415,30736;33,87096774;;;;33,83333333;224;Grupo 2
31253;3;COLEGIO ALTO DEL MAIPO;13;METROPOLITANA DE SANTIAGO;13603;ISLA DE MAIPO;3;2;2;1;232;224;31253-3;26;1017;0;0;1;44;0;0;32;1281;82,5923395;298;259;557;339;339;175;175;514;GRATUITO;GRATUITO;-33,747704;-70,87273;90,8391;28901;9194;8524;468;126;205848,8713;32;0;0;3;11;0;24;Otra;7,122551858;0,000103803;0,001107228;3,143463128;25883,52174;38427,97136;39,11538462;;44;;40,03125;224;Grupo 2
31258;4;COLEGIO WALDORF DE SANTIAGO;13;METROPOLITANA DE SANTIAGO;13120;NUNOA;4;3;5;1;225;241;31258-4;10;134;0;0;0;0;0;0;11;174;91,33333334;30;40;70;3;0;5;0;0;MAS DE $100.000;MAS DE $100.000;-33,458588;-70,6031;100;6135;2943;391;2547;0;0;5;0;14;0;3;0;6;Zona Oriente;0;0;0,000814996;2,084607543;453,271927;7197,127546;13,4;;;;15,81818182;241;Grupo 2
31260;6;COLEGIO ALTAZOL DEL MAIPO;13;METROPOLITANA DE SANTIAGO;13404;PAINE;3;2;2;1;241;235;31260-6;29;1114;0;0;1;44;0;0;33;1290;85,20125786;284;278;562;270;270;196;196;466;GRATUITO;GRATUITO;-33,854343;-70,76382;70,8333;789;238;231;0;6;0;0;0;0;0;0;0;0;Otra;0;0;0;3,31512605;31316,94943;44977,56129;38,4137931;;44;;39,09090909;235;Grupo 2
31262;2;ESCUELA PART. SANTA MARIA DE GUADALUPE;13;METROPOLITANA DE SANTIAGO;13301;COLINA;3;2;3;1;225;227;31262-2;38;1458;1;44;0;0;1;44;52;2040;99,99901768;428;437;865;412;412;306;306;718;GRATUITO;GRATUITO;-33,203815;-70,6807;100;4038;1199;1173;0;8;3891,640161;3;0;0;0;13;0;3;Zona Norte;0,963754374;0;0,000742942;3,367806505;18002,0055;29552,99856;38,36842105;44;;44;39,23076923;227;Grupo 2
31264;9;ESCUELA BÁSICA SAN GENNARO;13;METROPOLITANA DE SANTIAGO;13404;PAINE;3;2;3;1;271;302;31264-9;19;615;0;0;0;0;0;0;21;703;94,99779184;187;223;410;162;162;144;0;162;$1.000 A $10.000;$10.001 A $25.000;-33,805813;-70,72625;70,8333;789;238;231;0;6;0;0;0;0;0;0;0;0;Otra;0;0;0;3,31512605;25272,13521;38951,58327;32,36842105;;;;33,47619048;302;Grupo 1
31271;1;COLEGIO HIGHLANDS MONTESSORI SCHOOL OF SANTIAGO;13;METROPOLITANA DE SANTIAGO;13122;PENALOLEN;4;3;5;1;231;260;31271-1;38;1117;0;0;0;0;0;0;40;1191;93,66292135;158;156;314;6;0;18;0;0;MAS DE $100.000;MAS DE $100.000;-33,501007;-70,53766;84,6561;449;160;156;0;3;13381,82521;1;0;6;1;0;0;0;Otra;29,80361961;0,002227171;0,002227171;2,80625;4164,402015;11928,59565;29,39473684;;;;29,775;260;Grupo 2
31274;6;COLEGIO SANTA SOFIA;13;METROPOLITANA DE SANTIAGO;13112;LA PINTANA;3;2;2;1;233;235;31274-6;25;971;0;0;1;44;1;44;30;1191;90,05439959;260;301;561;330;330;150;150;480;GRATUITO;GRATUITO;-33,583668;-70,61418;100;1959;603;378;204;16;0;10;0;15;1;1;0;7;Zona Sur;0;0,000510465;0,005104645;3,248756219;3103,809054;14227,64172;38,84;;44;44;39,7;235;Grupo 2
31276;2;COLEGIO GRACE COLLEGE;13;METROPOLITANA DE SANTIAGO;13107;HUECHURABA;4;3;5;1;297;320;31276-2;37;1548;2;84;1;44;0;0;45;1887;93,31540195;417;420;837;17;0;33;0;0;MAS DE $100.000;MAS DE $100.000;-33,354282;-70,67752;100;5572;1713;1430;283;0;15698,99346;0;0;5;0;0;0;0;Zona Norte;2,817479085;0;0;3,252772913;1794,46291;13515,70393;41,83783784;42;44;;41,93333333;320;Grupo 1
31278;9;INSTITUTO COMERCIAL BARROS ARANA;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;3;2;2;1;247;250;31278-9;16;418;2;63;1;44;0;0;23;665;82,90979518;104;123;227;153;153;58;58;211;$1.000 A $10.000;GRATUITO;-33,600307;-70,70091;100;2291;885;711;148;1;0;10;0;10;0;20;0;13;Zona Sur;0;0;0,004364906;2,588700565;3036,347832;16875,51742;26,125;31,5;44;;28,91304348;250;Grupo 2
31288;6;LICEO BICENTENARIO DE  EXCELENCIA NACIONAL DE;13;METROPOLITANA DE SANTIAGO;13103;CERRO NAVIA;6;4;2;1;227;228;31288-6;18;585;0;0;1;44;0;0;22;761;92,94256411;109;140;249;152;152;58;58;210;GRATUITO;GRATUITO;-33,417763;-70,72776;100;2327;626;561;1;26;7524,975532;3;0;1;1;34;0;2;Zona Poniente;3,233766881;0,000429738;0,001289214;3,717252396;2968,800696;10984,88955;32,5;;44;;34,59090909;228;Grupo 2
31290;8;COLEGIO SAN ANDRES MAIPU EL BOSQUE;13;METROPOLITANA DE SANTIAGO;13119;MAIPU;3;2;3;1;243;260;31290-8;44;1823;4;176;1;44;0;0;51;2131;61,9054357;373;353;726;254;254;239;0;254;GRATUITO;$50.001 A $100.000;-33,54558;-70,79273;99,0621;52033;15947;15897;0;27;378343,9291;22;1;45;1;4;0;22;Zona Poniente;7,271230356;1,92E-05;0,000422809;3,262870759;7238,216357;17722,17636;41,43181818;44;44;;41,78431373;260;Grupo 1
31293;2;LICEO NACIONAL BICENTENARIO DE EXCELENCIA;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;1;1;3;1;286;298;31293-2;28;968;1;44;2;88;0;0;35;1266;85;242;289;531;222;222;221;221;443;GRATUITO;GRATUITO;-33,606174;-70,70763;100;4697;1409;1326;4;41;9605,742046;3;0;12;0;30;0;6;Zona Sur;2,045080274;0;0,000638706;3,333569908;3935,026302;17668,87577;34,57142857;44;44;;36,17142857;298;Grupo 1
31294;0;LICEO BICENTENARIO MARIA SOLEDAD MELENDEZ MOLINA;13;METROPOLITANA DE SANTIAGO;13601;TALAGANTE;1;1;3;1;284;319;31294-0;65;2577;0;0;1;44;1;44;79;3150;85,00210971;422;533;955;383;383;355;355;738;GRATUITO;GRATUITO;-33,668316;-70,94105;27,7003;522;159;159;0;0;8077,960409;2;0;0;0;0;0;1;Otra;15,47501994;0;0,003831418;3,283018868;26359,91909;36302,45586;39,64615385;;44;44;39,87341772;319;Grupo 1
31295;9;LICEO BICENTENARIO ITALIA;13;METROPOLITANA DE SANTIAGO;13101;SANTIAGO;3;2;3;1;245;296;31295-9;56;2021;0;0;1;44;1;44;62;2279;21,37358502;596;519;1115;439;439;428;428;867;GRATUITO;GRATUITO;-33,470562;-70,64999;100;5096;2031;628;1206;6;13250,10192;5;0;15;1;169;0;7;Zona Centro;2,600098492;0,000196232;0,000981162;2,509108813;574,6362315;6552,361856;36,08928571;;44;44;36,75806452;296;Grupo 3
31299;1;LICEO BICENTENARIO DE EXCELENCIA FRANCISCO BILBAO BARQUI;13;METROPOLITANA DE SANTIAGO;13125;QUILICURA;2;1;3;1;267;275;31299-1;26;1067;0;0;2;88;1;44;40;1683;95;251;258;509;198;198;230;230;428;GRATUITO;GRATUITO;-33,366478;-70,73623;100;3446;1092;801;172;12;8148,838274;8;0;8;2;86;0;14;Zona Norte;2,364723817;0,000580383;0,002321532;3,155677656;741,2074728;14727,18345;41,03846154;;44;44;42,075;275;Grupo 2
31327;0;COLEGIO ALICANTE DEL VALLE;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;4;1;262;293;31327-0;109;3878;1;44;1;44;0;0;118;4256;97,93590844;1554;1583;3137;533;0;812;0;0;$1.000 A $10.000;$50.001 A $100.000;-33,5963;-70,555565;100;8307;2496;2488;0;2;10370,81384;3;0;6;0;2;0;5;Zona Sur;1,24844274;0;0,000361141;3,328125;2063,384494;17086,54427;35,57798165;44;44;;36,06779661;293;Grupo 3
31373;4;COLEGIO SAINT JOSEPH SCHOOL;13;METROPOLITANA DE SANTIAGO;13107;HUECHURABA;4;3;5;1;293;341;31373-4;49;1916;1;20;1;40;0;0;58;2242;97,71671375;272;268;540;9;0;15;0;0;MAS DE $100.000;MAS DE $100.000;-33,352543;-70,67854;100;5572;1713;1430;283;0;15698,99346;0;0;5;0;0;0;0;Zona Norte;2,817479085;0;0;3,252772913;1868,473154;13708,01397;39,10204082;20;40;;38,65517241;338,875;Grupo 1
31378;5;ESCUELA BÁSICA PALMARES ORIENTE;13;METROPOLITANA DE SANTIAGO;13125;QUILICURA;3;2;4;1;285;293;31378-5;55;2128;0;0;1;44;0;0;73;2749;84,9652433;784;851;1635;241;0;316;0;0;GRATUITO;$50.001 A $100.000;-33,34877;-70,72874;100;7790;2235;2231;1;0;45603,52819;1;0;22;0;0;0;3;Zona Norte;5,854111449;0;0,00012837;3,485458613;1863,824413;15825,05909;38,69090909;;44;;37,65753425;293;Grupo 1
31379;3;COLEGIO PALMARES VALLE LOS CÓNDORES;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;3;2;4;1;265;290;31379-3;41;1650;0;0;1;44;0;0;48;1829;87,70919012;527;473;1000;190;0;282;0;0;GRATUITO;$50.001 A $100.000;-33,62571;-70,683426;100;14642;4210;4161;0;32;71005,91893;2;0;34;0;10;0;6;Zona Sur;4,849468579;0;0,000136593;3,477909739;4839,809858;18930,62623;40,24390244;;44;;38,10416667;290;Grupo 1
31387;4;COLEGIO BOSTON COLLEGE ALTO MACUL;13;METROPOLITANA DE SANTIAGO;13110;LA FLORIDA;4;3;5;1;259;274;31387-4;51;1794;4;176;0;0;0;0;64;2297;94,4945402;410;386;796;23;0;55;0;0;MAS DE $100.000;MAS DE $100.000;-33,512882;-70,53438;84,6561;449;160;156;0;3;13381,82521;1;0;6;1;0;0;0;Zona Sur;29,80361961;0,002227171;0,002227171;2,80625;4944,210324;12619,68671;35,17647059;44;;;35,890625;274;Grupo 1
31388;2;CENTRO TECNICO EDUCACIONAL SAN CAYETANO;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;2;1;233;225;31388-2;29;947;0;0;0;0;0;0;35;1192;69,99629444;249;234;483;209;152;127;107;259;GRATUITO;GRATUITO;-33,6037;-70,5722;100;3622;1191;786;388;7;19939,49426;5;0;17;1;7;0;11;Zona Sur;5,50510609;0,000276091;0,001380453;3,041141898;520,5424495;17107,98586;32,65517241;;;;34,05714286;225;Grupo 2
31392;0;COLEGIO DENHAM SCHOOL;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;4;3;5;1;261;293;31392-0;26;944;0;0;1;40;0;0;30;1108;91,56554457;223;226;449;57;0;77;0;0;MAS DE $100.000;MAS DE $100.000;-33,639542;-70,674823;100;14642;4210;4161;0;32;71005,91893;2;0;34;0;10;0;6;Zona Sur;4,849468579;0;0,000136593;3,477909739;6330,049001;20206,85088;36,30769231;;40;;36,93333333;293;Grupo 1
31421;8;COLEGIO TERRA ANDINA;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;243;244;31421-8;28;977;1;35;0;0;0;0;31;1100;85,6;311;297;608;288;0;202;0;0;$1.000 A $10.000;$25.001 A $50.000;-33,613667;-70,525798;75,9483;15002;4463;4389;1;55;43929,18415;7;0;24;1;12;0;7;Zona Sur;2,928221847;6,67E-05;0,000466604;3,361416088;4642,946856;20070,38854;34,89285714;35;;;35,48387097;244;Grupo 2
31432;3;LICEO ALTO CORDILLERA DE LA FLORIDA;13;METROPOLITANA DE SANTIAGO;13110;LA FLORIDA;1;1;2;1;212;217;31432-3;48;1709;1;44;1;44;1;44;59;2161;84,00193799;339;319;658;329;329;187;187;516;GRATUITO;GRATUITO;-33,554806;-70,57688;100;27352;8723;7411;1251;19;68419,55946;18;0;47;3;16;0;7;Zona Sur;2,50144631;0,000109681;0,000658087;3,13561848;813,8521467;12629,77209;35,60416667;44;44;44;36,62711864;217;Grupo 2
31495;1;COLEGIO LOS PENSAMIENTOS DE SAN BERNARDO;13;METROPOLITANA DE SANTIAGO;13401;SAN BERNARDO;3;2;2;1;263;247;31495-1;21;858;0;0;0;0;0;0;24;986;80,46159773;283;222;505;255;255;191;191;446;GRATUITO;GRATUITO;-33,62586;-70,70537;98,7906;27077;8084;7997;5;45;125848,2406;11;0;39;1;23;0;8;Zona Sur;4,647791138;3,69E-05;0,000406249;3,349455715;5527,797329;19521,24203;40,85714286;;;;41,08333333;247;Grupo 2
31499;4;COLEGIO THE SOUTHLAND;13;METROPOLITANA DE SANTIAGO;13115;LO BARNECHEA;4;3;5;1;263;299;31499-4;39;1211;0;0;0;0;0;0;42;1321;96,11610536;169;145;314;2;0;9;0;0;SIN INFORMACION;SIN INFORMACION;-33,364781;-70,49593;94,8516;15236;4695;2315;2210;141;130534,1811;15;0;29;1;21;0;11;Zona Oriente;8,567483666;6,56E-05;0,00098451;3,24515442;6574,244992;18257,66828;31,05128205;;;;31,45238095;299;Grupo 1
31504;4;ESCUELA BASICA N°2416 TREWHELA´S SCHOOL;13;METROPOLITANA DE SANTIAGO;13301;COLINA;4;3;5;1;296;330;31504-4;54;1656;2;88;0;0;0;0;58;1818;95,33587786;306;312;618;3;0;2;0;0;SIN INFORMACION;SIN INFORMACION;-33,250515;-70,715028;54,6928;5268;1446;1416;0;6;0;5;0;0;1;19;0;4;Zona Norte;0;0,000189825;0,000949127;3,643153527;12817,93092;25134,54508;30,66666667;44;;;31,34482759;330;Grupo 1
31509;5;ESCUELA PREMILITAR  GENERAL BERNARDO OHIGGINS RIQUELME;13;METROPOLITANA DE SANTIAGO;13605;PENAFLOR;3;2;2;1;253;245;31509-5;11;402;0;0;0;0;0;0;12;446;90,12941176;58;21;79;44;44;29;29;73;GRATUITO;GRATUITO;-33,610928;-70,858376;81,2362;2249;736;726;0;4;2453,124627;1;0;0;0;4;0;2;Otra;1,090762395;0;0,000444642;3,055706522;16674,70643;26527,13234;36,54545455;;;;37,16666667;245;Grupo 2
41109;4;ESCUELA INTERNACIONAL DE LIDERES CORONEL SANTIAGO BUERAS;13;METROPOLITANA DE SANTIAGO;13119;MAIPU;4;3;4;1;248;256;41109-4;10;280;0;0;1;44;0;0;13;412;99,78991597;95;55;150;49;0;44;0;0;MAS DE $100.000;$50.001 A $100.000;-33,505347;-70,756142;97,6471;4731;1657;1432;216;4;107527,3781;8;1;23;3;2;0;11;Zona Poniente;22,72825579;0,000634115;0,001690974;2,855159928;1757,701238;13034,91223;28;;44;;31,69230769;256;Grupo 2
41135;3;COLEGIO INSTITUTO DE CIENCIAS Y TECNOLOGÍA TALAGANTE;13;METROPOLITANA DE SANTIAGO;13601;TALAGANTE;3;2;2;1;249;249;41135-3;12;319;0;0;1;44;0;0;14;407;96,87765258;150;66;216;109;95;51;48;143;GRATUITO;GRATUITO;-33,66085;-70,92839;100;683;228;221;0;1;0;3;0;0;2;1;0;6;Otra;0;0,002928258;0,004392387;2,995614035;24968,70706;34889,16266;26,58333333;;44;;29,07142857;249;Grupo 2
41264;3;COLEGIO EL ROBLE;13;METROPOLITANA DE SANTIAGO;13120;NUNOA;4;3;4;1;176;208;41264-3;16;407;0;0;1;30;0;0;19;516;92,859375;58;14;72;3;0;6;0;0;MAS DE $100.000;MAS DE $100.000;-33,458677;-70,610369;100;12728;5919;619;5288;0;7050,251477;4;0;19;5;1;0;5;Zona Oriente;0,553916678;0,000392835;0,000314268;2,150363237;586,452932;6943,183092;25,4375;;30;;27,15789474;208;Grupo 2
41421;2;INSTITUTO PREMILITAR DE CHILE;13;METROPOLITANA DE SANTIAGO;13604;PADRE HURTADO;4;3;4;1;211;240;41421-2;8;241;0;0;0;0;0;0;11;359;97,30678733;95;50;145;63;0;48;0;0;$50.001 A $100.000;MAS DE $100.000;-33,564502;-70,796595;83,762;5334;1656;1554;0;68;5574,93609;7;1;0;2;19;0;12;Otra;1,045169871;0,000374953;0,001312336;3,221014493;9261,062183;19134,969;30,125;;;;32,63636364;240;Grupo 2
41617;7;COLEGIO SAN FRANCISCO TECNICO PROFESIONAL;13;METROPOLITANA DE SANTIAGO;13114;LAS CONDES;1;1;4;1;254;276;41617-7;153;6249;0;0;2;88;5;220;171;7041;86,61054696;763;810;1573;326;292;391;365;657;GRATUITO;GRATUITO;-33,40387;-70,53654;100;7866;2840;1842;989;0;98523,00332;5;0;26;0;4;0;2;Zona Oriente;12,52517205;0;0,000635647;2,76971831;853,1699643;12976,12904;40,84313725;;44;44;41,1754386;276;Grupo 3
8485;9;LICEO INSTITUTO NACIONAL;13;METROPOLITANA DE SANTIAGO;13101;SANTIAGO;2;1;3;1;275;285;8485-9;158;6089;5;220;3;132;7;308;198;7715;85;3526;497;4023;1424;1424;1496;1496;2920;GRATUITO;GRATUITO;-33,4448709;-70,65030401;100;20856;11184;514;10570;0;1001,924659;6;0;8;2;99;0;19;Zona Centro;0,048040116;9,59E-05;0,000287687;1,864806867;132,0554054;6518,984496;38,53797468;44;44;44;38,96464646;285;Grupo 3
8487;5;LICEO JAVIERA CARRERA;13;METROPOLITANA DE SANTIAGO;13101;SANTIAGO;2;1;3;1;262;253;8487-5;105;4211;10;428;3;132;8;352;131;5329;5,511947872;6;2484;2490;978;978;930;930;1908;GRATUITO;GRATUITO;-33,43921052;-70,65729306;100;11175;6812;129;6676;0;25645,34267;5;1;15;3;3;0;10;Zona Centro;2,29488525;0,000268456;0,000447427;1,640487375;252,6319548;6766,494017;40,1047619;42,8;44;44;40,67938931;253;Grupo 3
8488;3;LICEO N° 4 BICENTENARIO ISAURA DINATOR;13;METROPOLITANA DE SANTIAGO;13101;SANTIAGO;2;1;2;1;240;217;8488-3;28;936;2;88;0;0;2;88;37;1311;89,92146597;0;351;351;154;154;106;106;260;GRATUITO;GRATUITO;-33,44560481;-70,67929193;100;4424;1722;731;735;0;0;5;0;13;0;248;0;6;Zona Centro;0;0;0,001130199;2,569105691;615,5572421;7268,110706;33,42857143;44;;44;35,43243243;217;Grupo 2
8489;1;LICEO BICENTENARIO TERESA PRATS;13;METROPOLITANA DE SANTIAGO;13101;SANTIAGO;2;1;3;1;251;241;8489-1;28;1095;1;44;2;88;1;44;36;1447;84,99014779;5;463;468;190;190;153;153;343;GRATUITO;GRATUITO;-33,47070985;-70,64581436;100;2227;688;558;59;1;1108,831192;1;0;13;1;61;0;1;Zona Centro;0,497903544;0,000449035;0,000449035;3,236918605;671,76168;6527,461999;39,10714286;44;44;44;40,19444444;241;Grupo 2
8490;5;LICEO NRO 2 MIGUEL LUIS AMUNATEGUI;13;METROPOLITANA DE SANTIAGO;13101;SANTIAGO;2;1;3;1;216;218;8490-5;28;1006;1;44;1;44;0;0;36;1358;84,18411784;325;224;549;184;184;114;114;298;GRATUITO;GRATUITO;-33,44366876;-70,67585032;100;4424;1722;731;735;0;0;5;0;13;0;248;0;6;Zona Centro;0;0;0,001130199;2,569105691;544,4071593;7176,399318;35,92857143;44;44;;37,72222222;218;Grupo 2
8491;3;LICEO DE APLICACION RECTOR JORGE E SCHNE;13;METROPOLITANA DE SANTIAGO;13101;SANTIAGO;2;1;3;1;233;246;8491-3;80;2939;3;132;6;264;4;163;102;3839;93,51512919;1447;41;1488;623;598;493;476;1074;GRATUITO;GRATUITO;-33,44093916;-70,66271986;100;8347;4033;368;3373;1;17907,03996;4;0;14;1;265;0;19;Zona Centro;2,145326459;0,000119804;0,000479214;2,06967518;423,8883626;6834,249848;36,7375;44;44;40,75;37,6372549;246;Grupo 3
8492;1;LICEO MANUEL BARROS BORGONO;13;METROPOLITANA DE SANTIAGO;13101;SANTIAGO;2;1;3;1;232;257;8492-1;40;1600;0;0;2;88;2;88;53;2136;85,09970289;744;1;745;326;326;245;245;571;GRATUITO;GRATUITO;-33,46696349;-70,64888825;100;4514;1591;745;515;2;893,8790461;4;1;7;1;307;0;7;Zona Centro;0,198023714;0,000221533;0,000886132;2,837209302;749,5349451;6487,204864;40;;44;44;40,30188679;257;Grupo 2
